system:index,area,class,territory,year,.geo
0_10_0,10281.575670939337,3,11.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_1,690.4954641868109,6,11.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_2,13.542448200317395,11,11.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_3,1938.9794400375056,13,11.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_4,7.205738955261209,18,11.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_5,0.03217554858398438,21,11.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_6,5.737858755187988,23,11.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_7,0.1466109985351562,24,11.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_8,2.138319229553223,25,11.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_9,60.081174243286384,33,11.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_0,3098.457114063963,3,12.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_1,345.7858238364214,6,12.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_2,12.266849940673703,11,12.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_3,0.12312658111572267,13,12.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_4,0.0017838717041015625,15,12.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_5,5.422654592895492,18,12.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_6,0.1775520821533204,21,12.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_7,1.5280470031738336,23,12.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_8,0.6217492448120117,25,12.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_9,24.114712668090913,33,12.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_0,27623.616025658106,3,13.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
