system:index,area,class,territory,year,.geo
0_65_0,0.36821404351806686,3,66.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_65_1,0.0875848532104492,15,66.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_65_2,0.027705427490234382,21,66.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_66_0,0.01605817578125,15,67.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_66_1,0.004460611267089843,25,67.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_67_0,0.0026763718872070312,15,68.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_68_0,0.06066398632812503,15,69.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_69_0,0.7684578390502943,3,70.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_69_1,0.19479482708740264,15,70.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_69_2,0.42979988903808536,21,70.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_69_3,0.0053613459472656244,33,70.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_70_0,0.18589518896484342,3,71.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_70_1,0.5943281682739247,15,71.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_70_2,0.029493003295898435,21,71.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_71_0,0.2698263188476554,3,72.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_71_1,0.9399214818115226,15,72.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_71_2,0.11704374725341783,21,72.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_71_3,0.10274800201415998,23,72.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_71_4,0.008041144714355469,33,72.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_72_0,0.9151303104858395,3,73.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_72_1,1.5389200802002,15,73.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_72_2,0.07328185137939454,21,73.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_73_0,0.05178570428466801,3,74.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_74_0,3.0708177707519546,3,75.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_74_1,0.04289855297851562,21,75.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_75_0,1067.0199090016613,3,76.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_75_1,2.5349202016601646,13,76.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_75_2,0.0035729981079101565,15,76.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_75_3,0.14559061999511716,21,76.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_75_4,0.006253641662597656,25,76.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_75_5,0.18310371911621098,33,76.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_76_0,0.6599719590454101,3,77.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_76_1,0.29785411602783185,13,77.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_77_0,105.99903835132145,3,78.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_77_1,8.935852661132813E-4,11,78.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_77_2,2.4895869639282253,13,78.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_77_3,0.029488827575683586,15,78.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_77_4,0.10455099664306641,21,78.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_77_5,0.004467995910644531,25,78.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_78_0,0.08199810314941408,3,79.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_78_1,0.06684621984863284,6,79.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
