system:index,area,class,territory,year,.geo
0_1043_2,2.028604468261712,11,1044.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1043_3,0.6369038929443331,13,1044.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1043_4,499.3876586516093,15,1044.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1043_5,87.77376856341344,21,1044.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1043_6,3.8738320676879785,23,1044.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1043_7,0.6389275228881849,24,1044.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1043_8,2.335945679199219,25,1044.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1043_9,4.6379803050537145,33,1044.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1044_0,194.25826024713737,3,1045.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1044_1,45.26491198571682,6,1045.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1044_2,0.48000913830566405,11,1045.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1044_3,211.84092201725883,15,1045.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1044_4,8.66338860748286,21,1045.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1044_5,2.6861087958984413,23,1045.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1044_6,0.13497498394775398,24,1045.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1044_7,2.4482801422729508,25,1045.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1044_8,13.388532833435173,33,1045.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1045_0,713.9812155040631,3,1046.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1045_1,1.3246481489257786,6,1046.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1045_2,0.6640661096191409,11,1046.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1045_3,844.6580235070508,15,1046.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1045_4,8.937047729492188E-4,18,1046.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1045_5,128.87668982507293,21,1046.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1045_6,0.7265751776123035,23,1046.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1045_7,0.1429954173583985,24,1046.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1045_8,7.547773771484396,25,1046.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1045_9,3.1297025960693357,33,1046.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1046_0,474.77521205187895,3,1047.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1046_1,0.036641442932128926,6,1047.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1046_2,0.5281779682617186,11,1047.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1046_3,0.5752899099731447,13,1047.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1046_4,696.8095874243038,15,1047.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1046_5,52.71232974304057,21,1047.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1046_6,0.722957498046875,23,1047.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1046_7,0.3351180930786136,24,1047.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1046_8,2.6453033067626945,25,1047.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1046_9,0.015191699829101561,30,1047.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1046_10,0.21715878100585934,33,1047.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1047_0,1486.2407668074115,3,1048.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1047_1,0.050942353820800784,6,1048.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1047_2,0.6953184912109388,11,1048.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1047_3,0.5324748500976575,13,1048.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1047_4,646.5870567067536,15,1048.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1047_5,0.0017872933349609376,18,1048.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1047_6,386.3015641462575,21,1048.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1047_7,3.9786006083984393,23,1048.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1047_8,4.57718343304446,24,1048.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1047_9,4.731712106506331,25,1048.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1047_10,7.390548128967308,33,1048.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1048_0,753.7760653569703,3,1049.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1048_1,338.24995922750566,15,1049.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1048_2,85.30824092278715,21,1049.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1048_3,6.305282146606475,23,1049.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1048_4,0.21359650622558632,24,1049.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1048_5,0.8499193464965833,25,1049.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1048_6,3.7241010036621085,33,1049.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1049_0,174.47892609887631,3,1050.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1049_1,39.267751668639306,6,1050.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1049_2,0.6310505873413086,11,1050.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1049_3,165.72772325744023,15,1050.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1049_4,5.873391140686037,21,1050.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1049_5,2.883511309143062,23,1050.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1049_6,0.28066372338867185,24,1050.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1049_7,0.49964849243164106,25,1050.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1049_8,10.733308130798376,33,1050.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1050_0,35591.47494913453,3,1051.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1050_1,4056.5767325354755,6,1051.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1050_2,71.26380718121383,11,1051.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1050_3,1717.247164857704,13,1051.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1050_4,297.7674295963054,15,1051.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1050_5,20.952786243285985,18,1051.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1050_6,68.68862706506353,21,1051.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1050_7,26.828881235839994,23,1051.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1050_8,0.49702575640869134,24,1051.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1050_9,9.508503367004387,25,1051.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1050_10,429.79641166246955,33,1051.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1051_0,400.16034885173394,3,1052.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1051_1,8.854481657043634,6,1052.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1051_2,0.38522784472656213,11,1052.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1051_3,886.1753868568456,15,1052.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1051_4,16.37052475097659,21,1052.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1051_5,2.177232918151857,23,1052.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1051_6,0.2011028084106451,24,1052.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1051_7,7.566244357360864,25,1052.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1051_8,3.3034086621093826,33,1052.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1052_0,16007.705902315018,3,1053.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1052_1,568.8926534785061,6,1053.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1052_2,4.1057728699951115,11,1053.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1052_3,1749.2532187313955,12,1053.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1052_4,17.846461291137636,13,1053.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1052_5,1392.4932471021336,15,1053.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1052_6,0.024121208312988283,18,1053.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1052_7,358.40588750805523,21,1053.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1052_8,5.9542243757934665,23,1053.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1052_9,0.6360947546997057,24,1053.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1052_10,15.299799458496054,25,1053.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1052_11,66.9996260363773,33,1053.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1053_0,51.1243749447638,3,1054.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1053_1,352.4463276863843,15,1054.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1053_2,3.083512704711916,21,1054.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1053_3,2.2522521936035194,23,1054.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1053_4,0.10814307238769516,24,1054.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1053_5,0.6810594850463862,25,1054.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1053_6,0.3521413062744139,33,1054.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1054_0,117.33374295648152,3,1055.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1054_1,0.01429573712158203,11,1055.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1054_2,53.716057514525964,13,1055.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1054_3,6.249056228698815,15,1055.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1054_4,0.0026804838867187496,18,1055.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1054_5,48.19312911120473,21,1055.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1054_6,0.03216579541015625,24,1055.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1054_7,0.10364616583251947,25,1055.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1054_8,0.3064747355346681,33,1055.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1055_0,3334.992341580756,3,1056.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1055_1,0.05004278747558593,11,1056.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1055_2,63.947389203857696,13,1056.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1055_3,43.296935460632,15,1056.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
